구분,학년,수강학과,수강번호,교과목명,학점,시간,담당교수,강의시간,강의실,소영역,비고
,,반려동물,2667,반려동물사료학및실습,3,2-2-0,미선임 A반 N,수(09:00-12:50),생과3관-1303전선,,
,,반려동물,2668,반려동물사료학및실습,3,2-2-0,미선임 B반 N,수(13:00-16:50),생과3관-1303,,
,,반려동물,2669,동물보건영상학및실습,3,2-2-0,곽호현 전필 A반 N,화(09:00-12:50),생과3관-13084,,
,,반려동물,2670,동물보건영상학및실습,3,2-2-0,곽호현 B반 N,목(09:00-12:50),생과3관-1301,,
,,반려동물,2671,동물보건응급간호학및,,,3,월(13:00-16:50),실습 생과3관-1202,,"2-2-0 김규섭 전공필 드,A N"
,,반려동물,2672,동물보건응급간호학및,,,3,수(09:00-12:50),실습 생과3관-1202,,"2-2-0 김규섭 전공필 드,B N"
,,반려동물,2673,동물병원실무및실습,3,2-2-0,최윤지,월(13:00-14:50) | 화(13:00-14:50),생과3관-1304,,"전공필 드,A N"
,,반려동물,2674,동물병원실무및실습,3,2-2-0,최윤지 전공필,수(09:00-12:50),생과3관-1304,,"드,B N"
,,반려동물,2675,동물복지매개활동및실,,,습 3 2-2-0 미선임,화(09:00-12:50),생과3관-1304전선,,A반 N
,,반려동물,2676,동물복지매개활동및실,,,습 3 2-2-0 미선임,화(13:00-16:50),생과3관-1202 강의실,,B반 N 반려동물산업학과 ※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고
,,반려동물,4290,기초생리학,3,3-0-0,구덕본,월(10:30-11:45) | 수(09:00-10:15),공학5관-52061,,전선 합)난 임의료 Y
,,반려동물,4291,동물생리학,3,3-0-0,홍창수,화(13:30-14:45) | 목(15:00-16:15),생과3관-13012,,전선 합)동 물 Y
,,반려동물,4292,병리학,3,3-0-0,신규전임교 원 교수학습1103 합)재 활건강 Y,화(12:00-13:15) | 목(12:00-13:15),,,
,,반려동물,4293,동물분류학,3,3-0-0,조영석,월(13:30-14:45) | 수(15:00-16:15),사범3관-3215,,합)생 교 Y
,,반려동물,4294,생태학,3,3-0-0,조영석,화(10:30-11:45) | 목(09:00-10:15),사범3관-32143 강의실 강의실,,"전선 합)생 교 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 보건의료학과 학년 구분 수강학과 수강 교수 강의시간 비고"
,,보건의료,2677,공중보건학,3,3-0-0,박종호,화(09:00-10:15) | 목(10:30-11:45),공학2관-25101,,전선 N
,,보건의료,2678,기초통계,3,3-0-0,황진섭,화(13:30-14:45) | 목(15:00-16:15),생과2관-1202,,N
,,보건의료,2679,기초생명의학,3,2-2-0,장원구 N,수(09:00-12:50),공학2관-2301,,
,,보건의료,2680,의학용어(1),2,2-0-0,박종호 N,월(14:00-15:50),생과1관-1207,,
,,보건의료,2681,해부생리학,3,3-0-0,장원구,월(15:00-16:15) | 수(13:30-14:45),공학2관-23122,,전선 N
,,보건의료,2682,의료정보기술,2,2-0-0,박종호 N,월(09:00-10:50),공학2관-2312,,
,,보건의료,2683,보건의료조직관리,2,2-0-0,박종호 N,수(09:00-10:50),공학2관-2201,,
,,보건의료,2684,보건의료데이터베이스,,,(2) 3 3-0-0 황진섭,월(12:00-13:15) | 수(12:00-13:15),생과2관-1202,,N
,,보건의료,2685,빅데이터시각화,3,3-0-0,황진섭,금(13:30-14:45) | 금(15:00-16:15),생과2관-12023,,전선 N
,,보건의료,2686,보건의료통계,2,0-4-0,황진섭 교수학습1112 N,월(14:00-17:50),,,
,,보건의료,2687,건강보험이론및실무,2,0-4-0,박종호 N,화(13:00-16:50),생과1관-1207,,
,,보건의료,2688,질병및의료행위분류,2,0-4-0,박종호 N,수(13:00-16:50),생과1관-1207,,
,,보건의료,2689,의무기록정보분석실무,,,(1) 2 0-4-0 미선임,목(13:00-16:50),생과1관-1207 강의실,,N ※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고
,,보건의료,4295,응급약리학,3,3-0-0,하달수,월(13:30-14:45) | 수(15:00-16:15),공학3관-34222,,전선 합)응 급구조 Y
,,보건의료,4296,응급약리학,3,3-0-0,하달수,월(15:00-16:15) | 수(13:30-14:45),공학3관-3422,,합)응 급구조 Y
,,보건의료,4297,인공지능,3,3-0-0,김종완,월(10:30-11:45) | 수(09:00-10:15),공학7관-75144,,전선 합)컴 퓨터공 Y
,,보건의료,4298,재활상담,3,2-0-1,조성재,월(09:00-10:15) | 수(10:30-11:45),재과1관-1213 재과1관-1126 강의실 강의실,,"합)재 활상담 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 난임의료산업학과 학년 구분 수강학과 수강 교수 강의시간 비고 난임의료산 업"
,,,2690,기초생리학,3,3-0-0,구덕본,월(10:30-11:45) | 수(09:00-10:15),공학5관-52061,,전선 전공필 드 N 난임의료산 업
,,,2691,인공지능기초,3,3-0-0,박세현,화(09:00-10:15) | 목(10:30-11:45),공학5관-5205 강의실,,전공필 드 N ※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고 난임의료산 업
,,,4299,딥러닝기초,3,3-0-0,차경애,월(13:30-14:45) | 수(15:00-16:15),공학5관-55052,,전선 합)AI Y 난임의료산 업
,,,4300,유전공학,3,3-0-0,강선철,화(09:00-10:15) | 화(10:30-11:45),공학2관-24123,,전선 합)생 공 Y 난임의료산 업
,,,4301,컴퓨터네트워크,3,3-0-0,남세현,화(13:30-14:45) | 목(15:00-16:15),공학5관-5305,,합)AI Y 난임의료산 업
,,,4302,세포기능제어학,3,3-0-0,미선임,목(10:30-11:45) | 목(12:00-13:15),공학2관-2312,,합)생 공 Y 난임의료산 업
,,,4303,노화의생물학,3,3-0-0,장원구,화(09:00-10:15) | 목(10:30-11:45),공학2관-23014 강의실 강의실,,"전선 합)생 공 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 식품가공학과 학년 구분 수강학과 수강 교수 강의시간 비고"
,,식품가공,2692,식품학,3,2-0-1,김태훈,월(10:30-11:45) | 수(09:00-10:15),공학2관-25101 실무교,,전선 과목 N
,,식품가공,2693,식품가공학,3,3-0-0,김수일,월(10:30-11:45) | 수(09:00-10:15),공학2관-2412 공학2관-2312,,2 전선 N
,,식품가공,2694,식품미생물학,3,3-0-0,김성호,월(13:30-14:45) | 수(15:00-16:15),공학2관-2510,,N
,,식품가공,2695,유기화학,3,2-0-1,김태훈,월(09:00-10:15) | 수(10:30-11:45),공학2관-2510 실무교,,과목 N
,,식품가공,2696,식품가공학및실험,3,2-2-0,임무혁,화(09:00-12:50),공학2관-2403 실무교,,과목 N
,,식품가공,2697,식품과문화,3,3-0-0,김성호,화(13:30-14:45) | 목(15:00-16:15),공학2관-2510,,N
,,식품가공,2698,발효공학,3,2-0-1,김성호,월(15:00-16:15) | 수(13:30-14:45),공학2관-25103 실무교,,전선 과목 N
,,식품가공,2699,식품위생학,3,3-0-0,임무혁 K∼M,,K∼MOOC,,OOC N
,,식품가공,2700,식품화학및실험,3,2-2-0,김태훈 N,화(09:00-12:50),공학2관-2505,,
,,식품가공,2701,농업논리및논술,3,2-0-1,이선호,토(10:00-12:50),공학2관-2501 실무교,,과목 N
,,식품가공,2702,식품기준규격실무,3,2-0-1,임무혁,,DU∼MOOC 실무교,,과목 N
,,식품가공,2703,HACCP의이해,3,3-0-0,유병혁,수(13:30-14:45) | 수(15:00-16:15),공학2관-2301,,N
,,식품가공,2704,식품재료학,3,2-0-1,김성호,화(15:00-16:15) | 목(13:30-14:45),공학2관-25104 실무교,,전선 과목 N
,,식품가공,2705,농업교재연구및지도법,3,2-0-1,이선호,토(13:00-16:50),공학2관-2501 실무교,,과목 N
,,식품가공,2706,취업설계,3,0-0-3,김수일,월(09:00-10:15) | 수(10:30-11:45),공학2관-2412 공학2관-2312 강의실,취업설,계 N ※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고
,,식품가공,4304,일반생물학,3,3-0-0,정병룡,화(09:00-10:15) | 목(10:30-11:45),생과5관-24131,,전선 합)스 마트원 Y
,,식품가공,4305,운동생리학,2,0-0-2,미선임 전선 합)물,목(09:00-10:50),재과1관-11042,,치 Y
,,식품가공,4306,효소공학,3,3-0-0,윤종원,화(15:00-16:15) | 목(13:30-14:45),공학2관-2412,,합)생 공 Y
,,식품가공,4307,보건행정학,3,3-0-0,신규전임교 원 교수학습11033 전선 합)재 활건강 Y,월(10:30-11:45) | 수(09:00-10:15),,,
,,식품가공,4308,농산물품질관리론,3,3-0-0,사공동훈,월(09:00-10:15) | 수(10:30-11:45),생과5관-2413,,합)스 마트원 Y
,,식품가공,4309,기초통계학,2,2-0-0,고의석 전선 합)스,월(13:00-14:50),인문2관-24044,,레저 Y
,,식품가공,4310,호텔외식관광서비스론,3,3-0-0,박은경,화(09:00-10:15) | 목(10:30-11:45),경영1관-1413 텔관광,,합)호 Y 식품가공학과
,,식품가공,4311,호텔외식관광서비스론,3,3-0-0,박은경,화(10:30-11:45) | 목(09:00-10:15),경영1관-14134 텔관광 강의실 강의실,,"전선 합)호 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 응급구조학과 학년 구분 수강학과 수강 교수 강의시간 비고"
,,응급구조,2707,의학용어,3,3-0-0,"하달수 전선 A,블",목(15:00-16:15),공학3관-34221,,렌디드 N
,,응급구조,2708,의학용어,3,3-0-0,"하달수 B,블",화(15:00-16:15),공학3관-3422,,렌디드 N
,,응급구조,2709,응급구조학개론,3,3-0-0,김태진,월(13:30-14:45) | 수(15:00-16:15),공학1관-1519,,A N
,,응급구조,2710,응급구조학개론,3,3-0-0,김태진,월(15:00-16:15) | 수(13:30-14:45),공학1관-1517,,B N
,,응급구조,2711,기본인명소생술,3,2-2-0,김아정,금(10:00-13:50),공학3관-3313 실무교,,"과목, N"
,,응급구조,2712,기본인명소생술,3,2-2-0,김아정,화(10:00-13:50),공학3관-3614 실무교,,"과목, N"
,,응급구조,2713,응급약리학,3,3-0-0,하달수,월(13:30-14:45) | 수(15:00-16:15),공학3관-34222,,"전선 A,블 렌디드 N"
,,응급구조,2714,응급약리학,3,3-0-0,하달수,월(15:00-16:15) | 수(13:30-14:45),공학3관-3422,,"B,블 렌디드 N"
,,응급구조,2715,응급환자관리(1),3,1-2-1,미선임,목(14:00-17:50),공학3관-3313 실무교,,과목 N
,,응급구조,2716,응급환자평가(1),2,1-2-0,강민주 A N,수(10:00-12:50),공학3관-3313,,
,,응급구조,2717,응급환자평가(1),2,1-2-0,강민주 B N,월(10:00-12:50),공학2관-2112,,
,,응급구조,2718,특수인명구조,3,2-2-0,김태진,화(09:00-10:50) | 목(11:00-12:50),공학1관-1520 공학3관-3322 실무교,,"과목, N"
,,응급구조,2719,특수인명구조,3,2-2-0,김태진,화(11:00-12:50) | 목(09:00-10:50),공학1관-1520 공학3관-3322 실무교,,"과목, N"
,,응급구조,2720,전문내과응급처치학(1,,,) 3 3-0-0 강민주,화(09:00-10:15) | 목(10:30-11:45),공학3관-33133,,전선 N
,,응급구조,2721,임상현장실습(1),3,0-6-0,강민주,,미지정 실무교,,"과목, N"
,,응급구조,2722,전문외상처치학(1),3,2-2-0,박윤택 A N,월(10:00-13:50),공학3관-3513,,
,,응급구조,2723,전문외상처치학(1),3,2-2-0,박윤택 B N,수(10:00-13:50),공학2관-2112,,
,,응급구조,2724,전문심장소생술(1),3,2-2-0,김아정 A N,화(14:00-17:50),공학3관-3313,,
,,응급구조,2725,전문심장소생술(1),3,2-2-0,김아정 B N,월(10:00-13:50),공학3관-3217,,
,,응급구조,2726,중증도분류,2,1-2-0,미선임 N,목(15:00-17:50),공학3관-3217,,
,,응급구조,2727,특수상황응급처치(1),3,3-0-0,강민주,화(12:00-13:15) | 목(12:00-13:15),공학3관-3313 강의실,,N ※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고
,,응급구조,4312,보건교육학,3,3-0-0,김영복,월(09:00-10:15) | 수(10:30-11:45),재과1관-11042,,전선 합)재 활건강 Y 응급구조학과
,,응급구조,4313,보건의료데이터베이스,,,(2) 3 3-0-0 황진섭,월(12:00-13:15) | 수(12:00-13:15),생과2관-12022 강의실 강의실,,"전선 합)보 건의료 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 스마트원예학과 학년 구분 수강학과 수강 교수 강의시간 비고"
,,스마트원예,2728,일반생물학,3,3-0-0,정병룡,화(09:00-10:15) | 목(10:30-11:45),생과5관-24131,,전선 N
,,스마트원예,2729,원예학(1),3,3-0-0,박태호,월(09:00-10:15) | 수(10:30-11:45),생과5관-2412,,N
,,스마트원예,2730,토양학,3,3-0-0,김영선,월(10:30-11:45) | 수(09:00-10:15),생과3관-13022,,전선 N
,,스마트원예,2731,채소원예학및실습,3,2-2-0,김영선,월(13:00-14:50) | 월(15:00-16:50),생과5관-2413,,N
,,스마트원예,2732,과수원예학및실습,3,2-2-0,사공동훈,화(13:00-14:50) | 화(15:00-16:50),생과5관-2413,,N
,,스마트원예,2733,화훼원예학및실습,3,2-2-0,구본순,목(13:00-14:50) | 목(15:00-16:50),생과5관-2412,,N
,,스마트원예,2734,작물보호학,3,3-0-0,김영선,화(10:30-11:45) | 목(09:00-10:15),생과5관-24123,,전선 N
,,스마트원예,2735,화훼장식학및실습,3,2-2-0,구본순,수(13:00-14:50) | 수(15:00-16:50),생과5관-2413,,N
,,스마트원예,2736,농산물품질관리론,3,3-0-0,사공동훈,월(09:00-10:15) | 수(10:30-11:45),생과5관-2413,,N
,,스마트원예,2737,작물유전학,3,3-0-0,박태호,월(10:30-11:45) | 수(09:00-10:15),생과5관-2412,,N
,,스마트원예,2738,원예치료개론,3,3-0-0,김영선,화(09:00-10:15) | 목(10:30-11:45),생과5관-2412,,N
,,스마트원예,2739,농업기상학,3,3-0-0,사공동훈,월(10:30-11:45) | 수(09:00-10:15),생과5관-24134,,전선 N
,,스마트원예,2740,원예학세미나,3,3-0-0,박태호,화(10:30-11:45) | 목(09:00-10:15),생과5관-2319,,N
,,스마트원예,2741,스마트팜현장실습(1),1,0-2-0,박태호 N,화(13:00-14:50),생과5관-2319 강의실,,※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고
,,스마트원예,4314,조경식물학,3,2-0-1,신혜경,월(09:00-10:15) | 월(10:30-11:45),공학1관-02022,,전선 합)조 경산림 Y
,,스마트원예,4315,치유농업사육및실습,3,2-2-0,이신자 전선 합)동,월(13:00-16:50),생과3관-13033,,물 Y
,,스마트원예,4316,식물학특론,3,3-0-0,원효식 전선 합)생,수(14:00-15:50),사범3관-33044 강의실 강의실,,"교 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 산림자원학과 학년 구분 수강학과 수강 교수 강의시간 비고"
,,산림,2742,산림환경보전공학,3,3-0-0,김동엽,화(10:30-11:45) | 목(09:00-10:15),생과3관-14053,,전선 N
,,산림,2743,조림학,3,3-0-0,박영대,월(10:30-11:45) | 수(09:00-10:15),생과3관-1402,,N
,,산림,2744,산림경영학및실습,3,2-2-0,이덕재,월(14:00-15:50) | 수(13:00-14:50),생과3관-1405,,N
,,산림,2745,바이오복합재료학,3,3-0-0,오세창,화(13:30-14:45) | 목(15:00-16:15),생과3관-1402,,N
,,산림,2746,산림환경학세미나,3,3-0-0,김동엽,월(15:00-16:15) | 수(13:30-14:45),생과3관-14104,,전필 N
,,산림,2747,산림자원정책학,3,3-0-0,이덕재,월(09:00-10:15) | 수(10:30-11:45),생과3관-1410전선,,N
,,산림,2748,건축목공실무,3,3-0-0,오세창,화(15:00-16:15) | 목(13:30-14:45),생과3관-1405,,N
,,산림,2749,산림생물다양성보전학,3,3-0-0,박영대,화(09:00-10:15) | 목(10:30-11:45),생과3관-1410 강의실,,N ※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고
,,산림,4317,일반생물학,3,3-0-0,정병룡,화(09:00-10:15) | 목(10:30-11:45),생과5관-24131,,전선 합)스 마트원 Y
,,산림,4318,조경식물학,3,2-0-1,신혜경,월(09:00-10:15) | 월(10:30-11:45),공학1관-02022 강의실 강의실,,"전선 합)조 경산림 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 동물자원학과 학년 구분 수강학과 수강 교수 강의시간 비고"
,,동물,2750,동물자원학,3,3-0-0,김원섭,금(09:00-10:15) | 금(10:30-11:45),생과3관-12051,,전선 N
,,동물,2751,기초동물과학,3,3-0-0,홍창수,월(15:00-16:15) | 수(13:30-14:45),생과3관-1301,,N
,,동물,2752,동물생리학,3,3-0-0,홍창수,화(13:30-14:45) | 목(15:00-16:15),생과3관-13012,,전선 N
,,동물,2753,특수가축학및실습,3,2-2-0,심수민 N,금(09:00-12:50),생과3관-1203,,
,,동물,2754,사료자원학및실습,3,2-2-0,이신자 N,월(09:00-12:50),생과3관-1203,,
,,동물,2755,동물영양학및실험,3,2-2-0,김원섭 N,수(09:00-12:50),생과3관-1203,,
,,동물,2756,축산식품미생물학및실,,,험 3 2-2-0 강석남,화(09:00-12:50),생과3관-1202,,N
,,동물,2757,가축사양학및실습,3,2-2-0,김원섭 전선 N,목(09:00-12:50),생과3관-12033,,
,,동물,2758,가축유전학및실습,3,2-2-0,홍창수 N,화(09:00-12:50),생과3관-1301,,
,,동물,2759,농업논리및논술,3,3-0-0,미선임,금(09:00-10:15) | 금(10:30-11:45),생과3관-1202,,N
,,동물,2760,식육과학및실습,3,2-2-0,강석남 N,수(13:00-16:50),생과3관-1202,,
,,동물,2761,축산환경학,3,3-0-0,심수민,금(13:30-14:45) | 금(15:00-16:15),생과3관-1203,,N
,,동물,2762,치유농업사육및실습,3,2-2-0,이신자 N,월(13:00-16:50),생과3관-1303,,
,,동물,2763,가축위생학및실습,3,2-2-0,강석남 전선 N,목(13:00-16:50),생과3관-12024,,
